Date,rolling_mean,realized_vol,skewness,kurtosis,vix_level,vix_change,vix_spread,corr_sp500_vix
1993-07-22,0.00014869981739148506,0.09194923725953112,0.3609927014828167,-0.16837712591822163,11.6899995803833,-0.02339186970753593,0.024950758544301885,-0.056248144026090574
1993-07-23,5.3709330867470104e-05,0.09010611135281492,0.3610601307130481,-0.026060850658981227,11.31999969482422,-0.03165097509327275,0.023093885595427285,-0.13687778331822997
1993-07-26,0.0001661657430837951,0.09116147737131461,0.30967440391015644,-0.17090359239541675,11.31999969482422,0.0,0.022038519576927595,-0.13769598749641332
1993-07-27,-0.0004010749192685049,0.08448767491013154,0.4285927973854608,0.4384242322617178,11.34000015258789,0.00176682493841529,0.028912326615747372,-0.10220044370990204
1993-07-28,-0.0003898090734372249,0.08441469309073867,0.4242124475209699,0.4460689574556489,11.369999885559082,0.0026454790623917646,0.02928530576485215,-0.10489494203240321
1993-07-29,-3.21956280159449e-05,0.08818719438792857,0.2905665778903455,-0.05458414592640759,11.25,-0.010554079750826784,0.024312805612071428,-0.12078131015448342
1993-07-30,-9.920129619967992e-05,0.08898207626629234,0.2997853110522861,-0.124902185735011,11.729999542236328,0.042666625976562456,0.028317919156070945,-0.13169026053746002
1993-08-02,0.0004810355974155401,0.08635595267629101,0.1463949296350015,-0.01932485692886443,11.470000267028809,-0.022165326969650567,0.028344049993997075,-0.1530206227866032
1993-08-03,0.0008802289188012151,0.07780334568391592,0.4614213904909118,0.19824191323454032,11.489999771118164,0.0017436358869882262,0.037096652027265725,0.24622398281498414
1993-08-04,0.00064059819271005,0.07779537333862278,0.5994873081241013,0.3059123876089971,11.710000038146973,0.019147108042753214,0.03930462704284694,0.2060367842246174
1993-08-05,-5.687186341013491e-05,0.06259141418728044,0.020902087881680197,-0.7021839701955672,12.029999732971191,0.027327044729442695,0.05770858314243148,-0.15066618842212776
1993-08-06,6.35608576083001e-05,0.0626010450942135,-0.07002126685941637,-0.700459005858503,12.329999923706056,0.02493767226882304,0.06069895414284705,-0.11998376354373579
1993-08-09,0.0001933969523277151,0.06428904128728531,-0.0959829980838812,-0.8466052764616334,12.390000343322754,0.004866214110945677,0.059610962145942234,0.035938900956027205
1993-08-10,0.0001515271628094501,0.06473244116569186,-0.07602272520884702,-0.8968194702088526,12.3100004196167,-0.006456813679522444,0.058367563030475134,-0.05538560556822082
1993-08-11,4.219744982335509e-05,0.06326373465093563,-0.05603088583774519,-0.7751331642747941,12.06999969482422,-0.01949640264918462,0.057436262297306584,0.06399780947059543
1993-08-12,-2.894851533192992e-05,0.06404368454086758,-0.025270388925834192,-0.8611768667764097,12.380000114440918,0.025683548256395516,0.05975631660354161,-0.06183413322346951
1993-08-13,0.0004900210644579351,0.057723159338689774,0.06192058748016843,-1.0375126855459686,12.1899995803833,-0.01534737740720915,0.06417683646514324,-0.23513733622391333
1993-08-16,0.0007068166899183301,0.05987244288167459,-0.031516153969082764,-1.2082562001088946,12.010000228881836,-0.014766149113830007,0.06022755940714376,-0.19138700538559245
1993-08-17,0.0006463604857623901,0.05944652069099211,0.008031718223964809,-1.1633558323320714,11.59000015258789,-0.03497086330472521,0.0564534808348868,-0.15815803166776524
1993-08-18,0.000980968097988135,0.06270436197952657,-0.08681165155939258,-1.2820364308680203,11.520000457763672,-0.006039662976931814,0.052495642598110154,-0.19186860076223355
1993-08-19,0.0013231378868478552,0.05706779627661812,-0.015566218485434755,-1.3298732818042704,11.630000114440918,0.009548580929362283,0.05923220486779106,-0.23066323225632912
1993-08-20,0.0010030668150603852,0.05487448406644302,0.141099349398248,-1.1990316749707794,11.619999885559082,-0.0008598648996932523,0.0613255147891478,-0.1528769750181134
1993-08-23,0.00067897524675864,0.054309028698133435,0.34521865998239015,-1.0671833248288294,12.149999618530272,0.045610992959634666,0.06719096748716928,-0.1266133705791862
1993-08-24,0.0012698779537878902,0.06247001380068032,0.47615025824273133,-0.6551988669288153,11.800000190734863,-0.028806538171541662,0.055529988106668315,-0.18164926983784996
1993-08-25,0.001426275158677475,0.06103955183215237,0.4299175066171261,-0.5530367233424007,12.100000381469728,0.025423744566582362,0.059960451982544904,-0.27136351089480143
1993-08-26,0.0011852036713110598,0.057721896629526065,0.538931452616285,-0.0849226964643659,12.140000343322754,0.003305781867104951,0.06367810680370148,-0.14225309939635017
1993-08-27,0.001365817639744025,0.054153098395906034,0.7505146082474651,0.10305807463778471,11.90999984741211,-0.018945674580408856,0.06494690007821505,-0.21090766937373664
1993-08-30,0.0012883778613494452,0.05323647573101131,0.8227465186719519,0.35757550772327207,11.739999771118164,-0.01427372615213629,0.06416352198017033,-0.16402295026918348
1993-08-31,0.001565590116917585,0.0523847510661986,0.6739470760104688,0.2655883909590546,11.850000381469728,0.009369728492003793,0.06611525274849869,-0.2839644474964549
1993-09-01,0.0016026539886549898,0.05184906640167969,0.687709319913869,0.3368421592414692,11.479999542236328,-0.03122369850822826,0.0629509290206836,-0.2510589075051527
1993-09-02,0.0014482592156402953,0.05490582378549667,0.5076213641535465,0.10049628161164215,11.869999885559082,0.03397215669633913,0.06379417507009416,-0.20278743781278827
1993-09-03,0.0013912683940531536,0.05511554047023298,0.5491343617261131,0.09017441228151313,11.15999984741211,-0.05981466259412116,0.05648445800388811,-0.13010403193290385
1993-09-07,0.0008578790224996784,0.05984670653070993,0.40708193355135386,0.1838685072753523,12.899999618530272,0.155913960117271,0.0691532896545928,-0.4224606569671834
1993-09-08,0.0007946289796248784,0.06103491860227324,0.36688562503449257,0.07120855720354458,13.239999771118164,0.0263566017552046,0.0713650791089084,-0.47668703415386005
1993-09-09,0.0007753810405834086,0.06092882607757466,0.38248338711567076,0.09956840955183743,12.670000076293944,-0.04305133721132093,0.06577117468536478,-0.43739569904573944
1993-09-10,0.0014012435754566935,0.06573850827826175,0.34014509097166395,-0.1815957859950994,11.699999809265137,-0.07655882093037347,0.05126148981438962,-0.4215973282075101
1993-09-13,0.0013068034731530836,0.06561397775390632,0.4107988406238257,-0.12530411247880435,12.15999984741211,0.03931624321760263,0.055986020720214774,-0.4334269839474572
1993-09-14,0.0008243257940518487,0.06739689133117728,0.5440666295169362,-0.0562591608580143,13.149999618530272,0.08141445588330787,0.06410310485412545,-0.5201805899836206
1993-09-15,0.0009259828804924436,0.06811245945861046,0.4698481575279968,-0.2163172799710602,12.699999809265137,-0.03422051880754573,0.058887538634040906,-0.4590022562424849
1993-09-16,0.0003703015523368836,0.06768584123270294,0.6431020054918665,0.10961369708910373,13.359999656677246,0.05196849270270176,0.06591415533406952,-0.4867888909581102
1993-09-17,0.0002622205112920436,0.067915149660969,0.7110533805737173,0.13881644124324177,13.390000343322754,0.002245560435363725,0.06598485377225853,-0.4836041933248437
1993-09-20,-0.0001218178497407114,0.07436244901250959,0.46835886825485995,-0.0906935573765888,14.600000381469728,0.09036594526678776,0.07163755480218768,-0.6171017741311805
1993-09-21,-0.0002510519402676414,0.07579920942842029,0.4837491933572704,-0.21357618920943944,17.299999237060547,0.18493142363322446,0.09720078294218519,-0.5433246425505234
1993-09-22,-0.0003897501968915764,0.07137085254868658,0.2894681146931475,-0.47071608904647677,13.75,-0.20520227708771444,0.06612914745131343,-0.4297186811147298
1993-09-23,-0.0002603876434265964,0.07251626584504417,0.21797195893272578,-0.631988720635341,13.359999656677246,-0.02836366133256396,0.06108373072172829,-0.39975459609256025
1993-09-24,-0.0003711908817710464,0.07203497139640617,0.29108108543046934,-0.5459292115026853,12.470000267028809,-0.06661672249397266,0.052665031273881904,-0.391207048843523
1993-09-27,0.00013660689515984358,0.07934934811937627,0.26807882299929714,-0.8049051021166203,12.489999771118164,0.0016038094355326216,0.04555064959180537,-0.3920100155689036
1993-09-28,-4.0067481013366414e-05,0.07867693948381879,0.3747502664850171,-0.6878172530517066,12.1899995803833,-0.024019231083461046,0.04322305632001422,-0.3704307829957908
1993-09-29,-0.00037351308527814643,0.07815836519105972,0.5567231509247356,-0.5083539049310439,12.630000114440918,0.036095205020817644,0.04814163595334946,-0.3396053998632545
