Date,kmeans_regime,gmm_regime,gmm_prob_0,gmm_prob_1,gmm_prob_2
2001-11-27,2,1,8.40589909611582e-05,0.9999159410032549,5.783097398744227e-12
2001-11-28,2,1,0.000969720568656126,0.9990302794022597,2.9084331805922003e-11
2001-11-29,2,1,0.00850235091856126,0.9914976474424314,1.6390081354381003e-09
2001-11-30,2,1,0.0033823258491159375,0.9966176066136548,6.753722956622647e-08
2001-12-03,2,1,0.0009604833325585041,0.9990372287858031,2.2878816382567503e-06
2001-12-04,2,1,0.004075724644571236,0.9958553088559695,6.896649945915572e-05
2001-12-05,2,1,0.02787091557154874,0.9706277020955839,0.0015013823328672076
2001-12-06,2,1,0.339503530689779,0.6579259973778501,0.0025704719323710098
2001-12-07,2,1,0.23636467293470173,0.763478778821919,0.00015654824337964484
2001-12-10,2,1,0.04792668225562434,0.9520245714504033,4.87462939720873e-05
2001-12-11,2,1,0.10269104045642989,0.8972000354095726,0.00010892413399673544
2001-12-12,2,1,0.012621955962605519,0.9872895745759925,8.846946140147135e-05
2001-12-13,2,1,0.008811056207859281,0.9905949478000068,0.0005939959921335611
2001-12-14,2,1,0.0016282577953111194,0.9981884709706472,0.00018327123404241887
2001-12-17,2,1,3.4801189435730436e-05,0.9999558115864223,9.387224141718403e-06
2001-12-18,2,1,1.5903480574468546e-06,0.9999982216750996,1.8797684405436525e-07
2001-12-19,0,1,1.0521836586677599e-07,0.999999841158209,5.362342597024369e-08
2001-12-20,0,1,1.4137920075434096e-08,0.9999999809926978,4.869381599256934e-09
2001-12-21,0,1,1.051898550097608e-08,0.999999982983571,6.49744325010143e-09
2001-12-24,0,1,1.7221074549542661e-09,0.9999999951687784,3.1091158082137343e-09
2001-12-26,0,1,1.332921136761142e-09,0.9999999924224312,6.244646810951966e-09
2001-12-27,0,1,5.964833182251694e-10,0.9999999975866452,1.8168719933112736e-09
2001-12-28,0,1,3.881463228841825e-10,0.9999999993731663,2.386886529989405e-10
2001-12-31,0,1,3.201971476901804e-10,0.9999999995275068,1.5229600341884498e-10
2002-01-02,0,1,2.3568864778302334e-09,0.9999999950900644,2.5530504449073155e-09
2002-01-03,0,1,2.2556602295960005e-09,0.9999999976003835,1.439553769494713e-10
2002-01-04,0,1,1.1814531885023713e-09,0.9999999988062065,1.2341531965910866e-11
2002-01-07,1,1,8.150320261606067e-10,0.9999999991846167,3.4964160399853825e-13
2002-01-08,1,1,4.024335264145961e-09,0.9999999959751946,4.6979733776119e-13
2002-01-09,1,1,1.082291298289123e-08,0.9999999891769775,1.1012896251643946e-13
2002-01-10,1,1,6.745869387819094e-08,0.9999999325412667,3.762027468557106e-14
2002-01-11,1,1,4.192268308876717e-07,0.9999995807731628,4.821700352790293e-15
2002-01-14,1,1,1.5669514956608995e-06,0.9999984330485019,1.1544901127333432e-15
2002-01-15,1,1,5.37968054225582e-05,0.9999462031945734,3.3751944267739607e-15
2002-01-16,1,1,3.188891140972136e-05,0.9999681110885894,6.399973391656982e-17
2002-01-17,1,1,9.02210854752813e-06,0.9999909778914531,9.408828414470795e-17
2002-01-18,1,1,3.202705719693504e-06,0.9999967972942819,9.288543118447727e-18
2002-01-22,1,1,2.093117944680759e-06,0.9999979068820565,3.968780836662224e-17
2002-01-23,1,1,2.1347631852919007e-06,0.9999978652368156,2.5499607905457833e-16
2002-01-24,1,1,5.909404383899664e-07,0.9999994090595626,1.4873851158239772e-17
2002-01-25,1,1,4.1461489699679743e-07,0.9999995853851018,4.537823721550701e-18
2002-01-28,1,1,5.142612924024278e-07,0.9999994857387059,3.4221203610892645e-18
2002-01-29,1,1,1.0372901435134772e-06,0.999998962709858,7.831529170337991e-18
2002-01-30,1,1,0.007063039736066164,0.9929369602589339,5.0002841964758315e-12
2002-01-31,1,1,0.005444518615315742,0.9945554813843757,3.090154782588862e-13
2002-02-01,1,1,0.00029747900036350747,0.9997025209996334,3.8257332875595485e-15
2002-02-04,1,1,0.0008075510154149138,0.9991924489845644,2.0557336570609052e-14
2002-02-05,1,1,0.010385267829231439,0.9896147321018645,6.890418644896875e-11
2002-02-06,1,1,0.015659600141637187,0.9843403992244113,6.339508943754067e-10
2002-02-07,1,1,0.028301584583832712,0.9716984133496268,2.0665407032357577e-09
2002-02-08,1,1,0.013573491819530032,0.9864265073501656,8.303050589671969e-10
2002-02-11,1,1,0.005460890756403652,0.9945391089338437,3.0975220422026356e-10
2002-02-12,1,1,0.0019875096779429827,0.9980124901830502,1.3900681094543758e-10
2002-02-13,1,1,0.01817363419087932,0.9818263641449188,1.6642023493361218e-09
2002-02-14,1,1,0.03115105135122834,0.9688489423293931,6.319377921938897e-09
2002-02-15,1,0,0.5129778048089272,0.4870221665582759,2.8632796329917675e-08
2002-02-19,1,0,0.9169741630657396,0.08302571440118384,1.2253307608892667e-07
2002-02-20,1,0,0.9551866873234351,0.04481258461012775,7.280664377177365e-07
2002-02-21,1,0,0.6392842438115618,0.36071514503943763,6.111490006874126e-07
2002-02-22,1,0,0.9118854499679706,0.08810899383188854,5.556200141550233e-06
2002-02-25,1,0,0.7149084279721599,0.28507526336802164,1.6308659818747366e-05
2002-02-26,1,1,0.2003002921393051,0.7996765133605994,2.3194500096109616e-05
2002-02-27,1,1,0.14886737985796408,0.8510581310008607,7.44891411751212e-05
2002-02-28,1,1,0.12661552779538893,0.8733452465815056,3.922562310611445e-05
2002-03-01,1,1,0.11945065761959893,0.8804918324669573,5.750991344337182e-05
2002-03-04,1,1,0.006424469793345849,0.9935555385146743,1.9991691979617377e-05
2002-03-05,1,1,0.014933377417987665,0.9850285928008209,3.8029781190913455e-05
2002-03-06,1,1,0.10168013826369238,0.8982710527204669,4.880901584145926e-05
2002-03-07,1,0,0.6576517743588278,0.3422663103960266,8.19152451462782e-05
2002-03-08,1,0,0.9927383682252391,0.007222628570042065,3.9003204719149394e-05
2002-03-11,1,0,0.999968563356866,1.1678141692836455e-05,1.9758501440824897e-05
2002-03-12,1,0,0.9999864118084657,7.698252875003603e-11,1.3588114552351912e-05
2002-03-13,2,0,0.9999397689754219,1.396573496680633e-12,6.0231023181826704e-05
2002-03-14,2,0,0.999505709627391,1.1440243767497941e-05,0.00048285012884167875
2002-03-15,2,0,0.9634481639283503,0.03190616830706797,0.004645667764581507
2002-03-18,2,0,0.8167521991462201,0.17647541098194075,0.006772389871838283
2002-03-19,2,0,0.5626791968435353,0.4350195717752018,0.002301231381262975
2002-03-20,2,1,0.05606628644801093,0.9434807291706604,0.0004529843813281748
2002-03-21,2,1,0.0008976187898580247,0.9989864699917707,0.00011591121837235822
2002-03-22,2,1,3.423330673854657e-05,0.9995676337292048,0.0003981329640576464
2002-03-25,2,1,1.7545309825316398e-06,0.9946917749532991,0.005306470515719118
2002-03-26,2,1,2.3445576294680795e-07,0.984189534927385,0.01581023061685194
2002-03-27,2,1,1.50045385881087e-08,0.9502411475637611,0.04975883743170026
2002-03-28,2,1,1.3953496923848016e-09,0.8457171822715821,0.15428281633306834
2002-04-01,2,1,7.575782399361669e-11,0.5786095029782782,0.42139049694596376
2002-04-02,2,1,2.4464128124687547e-10,0.9039547661221282,0.09604523363323011
2002-04-03,2,1,1.1912564250041233e-09,0.9871070664160203,0.012892932392722472
2002-04-04,2,1,1.3227329211155248e-09,0.9985964529542221,0.0014035457230446593
2002-04-05,2,1,1.1422223156900368e-09,0.9994232844756151,0.0005767143821623075
2002-04-08,2,1,4.272126827888259e-10,0.9995670318492853,0.00043296772350179724
2002-04-09,0,1,4.2882496078334107e-10,0.9999328325315372,6.716703963870699e-05
2002-04-10,0,1,2.6606672788999735e-10,0.9999696624325797,3.0337301353335374e-05
2002-04-11,0,1,9.05504115046246e-11,0.9999901572861848,9.842623264884952e-06
2002-04-12,0,1,8.958511188013051e-10,0.999999685873131,3.132310188607007e-07
2002-04-15,0,1,3.561886204463926e-10,0.9999999232155291,7.64282823263944e-08
2002-04-16,0,1,4.111809531169334e-10,0.9999999487498932,5.0838925364887866e-08
2002-04-17,0,1,8.91302986226942e-11,0.9999999437926677,5.611820171791891e-08
2002-04-18,0,1,7.207864821428214e-11,0.9999999323050114,6.762290858942079e-08
2002-04-19,0,1,2.597927792111658e-10,0.9999998835048199,1.1623538576351974e-07
2002-04-22,0,1,9.079131170370473e-11,0.9999999310728024,6.88364078654806e-08
2002-04-23,0,1,1.3818589183201825e-10,0.9999998767605338,1.2310128132359139e-07
2002-04-24,0,1,4.656019425760196e-10,0.9999994781379419,5.213964563815063e-07
2002-04-25,0,1,2.970554492991491e-10,0.9999991570407971,8.426621465943118e-07
2002-04-26,1,1,2.342490220270065e-10,0.9999985547138371,1.4450519144868855e-06
2002-04-29,1,1,3.132317342187046e-10,0.9999947134221626,5.286264605118188e-06
2002-04-30,1,1,5.578850941002617e-10,0.9998928327019229,0.000107166740191686
2002-05-01,1,1,6.375546821426983e-11,0.9999956782779001,4.321658345884063e-06
2002-05-02,1,1,5.3105693143026365e-11,0.999999616237459,3.8370943574675346e-07
2002-05-03,1,1,1.9138161868966574e-10,0.9999994156411278,5.841674921805066e-07
2002-05-06,1,1,1.0710383600551086e-09,0.9999986189097763,1.380019186285072e-06
2002-05-07,1,1,3.6502360610944484e-08,0.9999098054102806,9.015808735746482e-05
2002-05-08,1,1,3.6549786361918164e-08,0.9999655452019879,3.441824822708121e-05
2002-05-09,1,1,5.8822392316916154e-08,0.9998181728023744,0.0001817683752329947
2002-05-10,1,1,6.671765619345796e-07,0.9904081668430843,0.009591165980353597
2002-05-13,1,1,2.340446746214677e-06,0.8759594133795355,0.1240382461737183
2002-05-14,1,1,1.0131803300286254e-06,0.957613206308233,0.04238578051143652
2002-05-15,1,1,4.0631060136505114e-07,0.9447536749575717,0.05524591873182774
2002-05-16,1,1,4.928184140803043e-07,0.8115479323950083,0.18845157478657834
2002-05-17,1,1,3.7561959730350534e-07,0.5831082347065161,0.41689138967388717
2002-05-20,1,2,2.2755684536706784e-07,0.30842740582075234,0.6915723666224026
2002-05-21,1,2,3.9880909649501856e-07,0.17062099772386302,0.8293786034670411
2002-05-22,2,2,1.6708845017490819e-07,0.13634943310903302,0.8636503998025175
2002-05-23,2,2,4.454928478221968e-08,0.2723320698056941,0.727667885645021
2002-05-24,2,1,7.0851039296542036e-09,0.5183486000311694,0.4816513928837267
2002-05-28,2,1,1.225784338344702e-09,0.6538972170477452,0.3461027817264696
2002-05-29,2,1,1.3550431462102176e-10,0.5388776468644993,0.4611223529999962
2002-05-30,2,1,1.0043279797373617e-11,0.6906640100202371,0.30933598996971906
2002-05-31,2,1,7.471216735344933e-13,0.7318663683782949,0.2681336316209578
2002-06-03,2,1,5.2353162206557395e-14,0.8326716327739265,0.16732836722602085
2002-06-04,2,2,2.3048191444196836e-14,0.26744608664592906,0.7325539133540484
2002-06-05,2,2,2.5348862008047304e-16,0.3880444374285709,0.6119555625714292
2002-06-06,2,1,1.2513827610731789e-17,0.7778602166123046,0.22213978338769505
2002-06-07,2,1,4.837249258484382e-18,0.7044720944381506,0.2955279055618486
2002-06-10,2,1,2.186741673775329e-19,0.8407078237851174,0.15929217621488237
2002-06-11,2,1,7.760369343631463e-20,0.7187018849547568,0.281298115045243
2002-06-12,2,1,3.2957603232116e-20,0.6139371261232903,0.38606287387670896
2002-06-13,2,1,2.0362782366283865e-20,0.565387632617326,0.4346123673826733
2002-06-14,2,2,5.971862102604755e-21,0.1714570048830019,0.8285429951169982
2002-06-17,2,2,1.2934713003567807e-21,0.049481577781789604,0.9505184222182104
2002-06-18,2,2,1.5128838440092698e-21,0.1356774017376277,0.8643225982623731
2002-06-19,2,2,1.6550894324343856e-21,0.351592015747866,0.6484079842521338
2002-06-20,2,2,3.461283690499631e-21,0.4925021563044124,0.5074978436955885
2002-06-21,2,2,5.325564912185022e-22,0.33974677282042387,0.6602532271795767
2002-06-24,0,2,2.627902712712136e-23,0.15310997657530298,0.8468900234246971
2002-06-25,0,2,3.46422635070425e-24,0.05876996609816497,0.9412300339018355
2002-06-26,0,2,9.187817239305816e-25,0.021037106275556286,0.978962893724444
2002-06-27,0,2,1.5322280317626733e-25,0.009071513724288842,0.9909284862757111
2002-06-28,0,2,6.004887154753577e-26,0.0019034538491461187,0.9980965461508547
2002-07-01,0,2,1.1153148715183568e-25,0.0011273277989483385,0.9988726722010508
2002-07-02,0,2,8.927641175787e-25,0.004749560053816841,0.9952504399461823
2002-07-03,0,2,3.0728042018001236e-25,0.005052707638294383,0.9949472923617048
2002-07-05,0,2,4.4894327305918534e-26,0.0031287903922184853,0.9968712096077823
2002-07-08,2,2,8.67108781297892e-26,0.00250459543149124,0.9974954045685095
2002-07-09,2,2,7.666116236454864e-26,0.0023946330368298774,0.9976053669631703
2002-07-10,2,2,9.921213235196539e-27,0.0016874990078847387,0.9983125009921145
2002-07-11,2,2,9.19854177816704e-29,5.786836490815367e-05,0.9999421316350913
2002-07-12,2,2,2.151981133760938e-31,3.6317136469548006e-06,0.9999963682863529
2002-07-15,2,2,6.6670102179844124e-34,6.8936811540709575e-09,0.9999999931063197
2002-07-16,2,2,5.405546841444151e-36,1.5013866389818383e-10,0.9999999998498605
2002-07-17,2,2,6.769086224394845e-39,2.286872904365651e-12,0.9999999999977129
2002-07-18,2,2,9.627216450602267e-43,2.7220500720362995e-17,1.0
2002-07-19,2,2,6.820928987208034e-47,3.611594726795637e-23,1.0
2002-07-22,2,2,2.818840749110576e-49,4.5759611498560525e-24,1.0
2002-07-23,2,2,3.18229402343819e-53,1.559092899804792e-25,1.0
2002-07-24,2,2,1.9319487943324934e-60,2.2715808388620126e-29,1.0
2002-07-25,2,2,2.0518838218087074e-68,1.349708904565706e-41,1.0
2002-07-26,2,2,1.7421705094688025e-74,2.583151515496566e-47,1.0
2002-07-29,2,2,1.479091064088396e-80,6.38052239510224e-58,1.0
2002-07-30,2,2,5.410751074358656e-82,8.596705183891796e-61,1.0
2002-07-31,2,2,2.0106189124033625e-78,2.4701091826651696e-55,1.0
2002-08-01,2,2,1.081709470355065e-77,1.956392620286012e-54,1.0
2002-08-02,2,2,1.9866284655585186e-77,2.0977599397033526e-51,1.0
2002-08-05,2,2,2.3857908963604185e-84,3.675514132504494e-57,1.0
2002-08-06,2,2,1.6158764532683743e-93,6.844175768504183e-66,1.0
2002-08-07,2,2,1.652289066970642e-108,9.340999130627282e-86,1.0
2002-08-08,2,2,2.661016693239828e-119,1.1992484054313701e-101,1.0
2002-08-09,2,2,6.112699218228699e-128,3.194213620517057e-114,1.0
2002-08-12,2,2,5.298757594455859e-133,1.3374299868812727e-121,1.0
2002-08-13,2,2,5.605519092743592e-137,3.245263760937002e-126,1.0
2002-08-14,2,2,4.83399882977291e-144,2.9509603962039958e-136,1.0
2002-08-15,2,2,4.3664210576280123e-147,7.04124999109117e-144,1.0
2002-08-16,2,2,9.297367914610718e-143,2.5390761366085995e-142,1.0
2002-08-19,2,2,8.509066320274074e-138,4.5291238085300175e-142,1.0
2002-08-20,2,2,1.9683246435623327e-139,2.9591915800939424e-155,1.0
2002-08-21,2,2,1.559185394872482e-145,6.061184365532759e-167,1.0
2002-08-22,2,2,4.83121441604286e-135,1.4024576570988653e-150,1.0
2002-08-23,2,2,5.118858539309315e-130,5.326902793448223e-151,1.0
2002-08-26,2,2,2.8706596870372916e-124,9.568066374528506e-145,1.0
2002-08-27,2,2,3.777738524120405e-118,6.835359824448659e-137,1.0
2002-08-28,2,2,1.4036618735641931e-115,3.2947870895057317e-133,1.0
2002-08-29,2,2,2.269537699552348e-109,1.615039284693955e-124,1.0
2002-08-30,2,2,1.7517505893471472e-112,5.533236321749184e-128,1.0
2002-09-03,2,2,1.111849620672059e-115,3.1408349232793518e-127,1.0
2002-09-04,2,2,1.3761568079044285e-107,9.145600411761381e-112,1.0
2002-09-05,2,2,2.6978003880388703e-118,2.120393029186521e-115,1.0
2002-09-06,2,2,2.868798440001811e-108,7.393646281089455e-94,1.0
2002-09-09,2,2,4.0077960111619616e-108,3.030258081812181e-86,1.0
2002-09-10,2,2,1.0237128861884002e-100,1.3676834666817088e-71,1.0
2002-09-11,2,2,1.991676811461767e-97,3.980510313080319e-67,1.0
2002-09-12,2,2,2.7342236952275424e-91,5.6351020929631264e-61,1.0
2002-09-13,2,2,4.282419470400827e-77,1.1723178949501476e-47,1.0
2002-09-16,2,2,1.8148803221562979e-78,1.1272556403678809e-52,1.0
2002-09-17,2,2,1.5259838382808187e-74,1.1192316813948047e-48,1.0
2002-09-18,2,2,4.399354871912616e-70,5.125762786703138e-44,1.0
2002-09-19,2,2,1.8154025588736294e-65,8.841258215458363e-43,1.0
2002-09-20,2,2,2.5530144103017223e-55,3.085316953767547e-34,1.0
2002-09-23,2,2,8.337447559796187e-54,4.405771836570493e-36,1.0
2002-09-24,2,2,9.395707751122003e-46,3.4290471853670387e-34,1.0
2002-09-25,2,2,5.116106230684676e-40,5.0711090486711346e-30,1.0
2002-09-26,2,2,2.389381631927752e-38,4.325114169569051e-30,1.0
2002-09-27,2,2,5.633723441621811e-33,6.493157830277906e-26,1.0
2002-09-30,2,2,1.8609730012927707e-26,1.2706023195382536e-15,0.9999999999999991
2002-10-01,2,2,1.791209009297135e-21,2.8143892087914737e-11,0.9999999999718563
2002-10-02,2,2,3.629212639240387e-22,6.788630978150428e-13,0.9999999999993214
2002-10-03,2,2,1.4051122229553067e-19,2.3340406729673353e-09,0.9999999976659595
2002-10-04,2,2,1.2981343289903814e-18,6.886386302325135e-09,0.9999999931136134
2002-10-07,2,2,1.0556564053786187e-17,2.2589046172024036e-08,0.9999999774109531
2002-10-08,2,2,2.3721384502611476e-16,2.6443287447245572e-08,0.9999999735567119
2002-10-09,2,2,2.6097634805014926e-18,1.1510852139811148e-09,0.9999999988489154
2002-10-10,2,2,3.63858029033699e-19,3.190159089588544e-11,0.9999999999680984
2002-10-11,2,2,5.234258975784693e-23,8.770590383957896e-15,0.9999999999999911
2002-10-14,2,2,7.122615939457136e-25,7.814515558195208e-18,1.0
2002-10-15,2,2,1.04693681908787e-24,1.8454764169568542e-19,1.0
2002-10-16,2,2,5.005656526736121e-26,1.0272396304314785e-20,1.0
2002-10-17,2,2,5.175248540942988e-25,2.617799623551036e-20,1.0
2002-10-18,2,2,8.801729002712265e-27,7.617844054217874e-22,1.0
2002-10-21,2,2,1.6642667214637148e-27,4.0608540588772493e-22,1.0
2002-10-22,2,2,4.485766745345449e-29,5.930632786849653e-24,1.0
2002-10-23,2,2,2.008802412763873e-31,1.1380095766990298e-26,1.0
2002-10-24,2,2,2.7692796356882526e-34,1.0374640757487612e-29,1.0
2002-10-25,2,2,1.549915338677519e-36,1.0011965714820549e-30,1.0
2002-10-28,2,2,7.090665515153107e-41,1.7438886030535784e-36,1.0
2002-10-29,2,2,2.0414714716875845e-43,7.643693234748315e-39,1.0
2002-10-30,2,2,4.4263376604964187e-44,2.85971114130111e-37,1.0
2002-10-31,2,2,3.42655361276311e-48,9.249578716315474e-42,1.0
2002-11-01,2,2,3.853591881344111e-51,6.819069218698267e-44,1.0
2002-11-04,2,2,2.430337694371702e-55,2.9508484393403443e-49,1.0
2002-11-05,2,2,1.0432908921249966e-58,1.551169633693962e-54,1.0
2002-11-06,2,2,8.651053430313318e-59,1.9772689496217586e-55,1.0
2002-11-07,2,2,1.7698845275160006e-65,1.8094389839987016e-67,1.0
2002-11-08,2,2,4.7158474517385447e-63,3.5018006837544224e-60,1.0
2002-11-11,2,2,4.033603904491783e-61,4.572977192338106e-53,1.0
2002-11-12,2,2,2.0486280873800323e-56,2.4997362152999297e-44,1.0
2002-11-13,2,2,1.8627848720112417e-50,8.450428593861816e-35,1.0
2002-11-14,2,2,8.607781940809392e-48,2.0674807817944656e-29,1.0
2002-11-15,2,2,2.5930147338497564e-46,2.5205795620111212e-29,1.0
2002-11-18,2,2,1.1855419060290152e-45,2.43201196725186e-27,1.0
2002-11-19,2,2,7.132422667936002e-41,3.5351302127823115e-19,1.0
2002-11-20,2,2,1.00044469785156e-40,1.8608964609274218e-16,1.0
2002-11-21,2,2,2.148074475812367e-43,4.577882915924821e-18,1.0
2002-11-22,2,2,2.2948340739511267e-41,3.090218552898914e-16,1.0
2002-11-25,2,2,2.5335488675078394e-37,1.4276951793241568e-12,0.9999999999985718
2002-11-26,2,2,1.8434486399052613e-31,3.17863392978019e-08,0.9999999682136599
2002-11-27,2,2,8.905189281205093e-26,0.0003354100992476364,0.9996645899007532
2002-11-29,2,2,3.7716069008965147e-23,0.004527148809869912,0.995472851190131
2002-12-02,2,2,3.424721804802747e-21,0.02543450277659615,0.974565497223403
2002-12-03,2,2,6.260792036238978e-20,0.07577910403795295,0.9242208959620465
2002-12-04,2,2,1.0765294963446715e-18,0.2880848032672974,0.7119151967327018
2002-12-05,2,2,4.737095133838307e-18,0.49936554597107463,0.5006344540289248
2002-12-06,2,1,3.260151977205089e-17,0.760270753668857,0.2397292463311433
2002-12-09,2,1,7.026701383087061e-17,0.659157625666138,0.34084237433386205
2002-12-10,2,1,2.2458508054310847e-15,0.8338213512382096,0.16617864876178903
2002-12-11,2,1,3.961120502649572e-15,0.7533988634053638,0.2466011365946326
2002-12-12,2,1,5.869743185156598e-15,0.7119626604003203,0.28803733959967437
2002-12-13,2,1,2.4670969206233683e-14,0.7796799175277935,0.2203200824721816
2002-12-16,2,1,9.066183738908362e-14,0.9432930391598504,0.05670696084005868
2002-12-17,2,1,8.232498505089819e-14,0.9503997606053216,0.0496002393945956
2002-12-18,2,1,4.3574396186628583e-13,0.9893687891215329,0.010631210878029793
2002-12-19,2,1,1.919961723335033e-12,0.9960608187555667,0.003939181242514019
2002-12-20,2,1,3.652759611492603e-12,0.9971189009002102,0.002881099096137238
2002-12-23,2,1,4.1303138856964064e-14,0.9774699820424164,0.022530017957542836
2002-12-24,2,1,2.625613576476023e-14,0.9802369040450707,0.01976309595490381
2002-12-26,2,1,2.984048083123975e-14,0.9866803094701907,0.01331969052977908
2002-12-27,2,1,3.447672815591131e-14,0.9984819234937125,0.001518076506251919
2002-12-30,2,1,3.126055921767971e-14,0.9987795826908722,0.0012204173090973418
2002-12-31,2,1,1.337749435156237e-15,0.9988722460671181,0.0011277539328801826
2003-01-02,2,1,5.0017708386683747e-17,0.9983724682773235,0.0016275317226766583
2003-01-03,2,1,1.2419485703609382e-17,0.9992231090513917,0.0007768909486072926
2003-01-06,2,1,1.3904207700601623e-17,0.9997497393120751,0.0002502606879262105
2003-01-07,2,1,5.710294230357757e-17,0.9999508201448216,4.917985517766858e-05
2003-01-08,2,1,2.2408240154250505e-17,0.999946791430156,5.32085698430293e-05
2003-01-09,2,1,2.8021327250602505e-17,0.9998945599542692,0.00010544004573012839
2003-01-10,2,1,3.754808072380973e-18,0.9999726179053318,2.738209466939235e-05
2003-01-13,2,1,2.684722516051743e-18,0.9999742774674103,2.572253258851882e-05
2003-01-14,2,1,1.7273382778822005e-18,0.9999561141285336,4.388587146652611e-05
2003-01-15,2,1,7.381123277017028e-19,0.9999739344801111,2.6065519888504363e-05
2003-01-16,2,1,9.2460028343382e-19,0.9998312934166637,0.00016870658333557997
2003-01-17,2,1,3.458676943702389e-19,0.9998725384607746,0.00012746153922667846
2003-01-21,2,1,4.233076048676157e-19,0.9996856095202274,0.00031439047977221697
2003-01-22,2,1,3.8186576149780016e-19,0.9985105315328529,0.001489468467147842
2003-01-23,2,1,9.106917933465156e-20,0.9892322625572273,0.010767737442772292
2003-01-24,2,1,3.093092580783755e-21,0.9948586723098107,0.005141327690188548
2003-01-27,2,1,1.1046888430228997e-21,0.9583999626205746,0.04160003737942499
2003-01-28,2,2,1.994199401377033e-23,0.4065107396318295,0.5934892603681702
2003-01-29,2,1,2.1322402925958356e-25,0.7731847882635992,0.22681521173640162
2003-01-30,2,2,1.9702511719969288e-26,0.31749825434357376,0.6825017456564259
2003-01-31,2,2,2.884058258763549e-28,0.013964326770856688,0.9860356732291428
2003-02-03,2,2,3.171120534256899e-30,0.00046297213829251494,0.9995370278617066
2003-02-04,2,2,5.922345433145956e-32,1.541554356549023e-05,0.999984584456435
2003-02-05,2,2,2.5216232481442414e-33,5.726033629946409e-07,0.9999994273966367
2003-02-06,2,2,2.434587207042284e-34,1.4012865631803768e-07,0.9999998598713438
2003-02-07,2,2,1.028195224400422e-34,1.506109943101516e-07,0.999999849389005
2003-02-10,2,2,5.301483895815964e-35,6.969185919695207e-08,0.9999999303081413
2003-02-11,2,2,1.05174418797774e-35,1.238213396261429e-08,0.9999999876178656
2003-02-12,2,2,1.5792992265114322e-36,8.648350560365222e-10,0.9999999991351647
2003-02-13,2,2,9.60507189830737e-38,2.4516341322116474e-11,0.9999999999754845
2003-02-14,2,2,4.77307206360048e-38,2.5268677997921548e-12,0.9999999999974722
2003-02-18,2,2,6.462369431437428e-39,2.5178712107123936e-14,0.9999999999999751
2003-02-19,2,2,6.085335168326823e-38,2.8553279657401067e-15,0.9999999999999964
2003-02-20,2,2,1.68758412888439e-36,1.660152731504099e-14,0.999999999999984
2003-02-21,2,2,2.11707067751804e-35,1.250539219575784e-13,0.9999999999998757
2003-02-24,2,2,1.558566777810376e-34,3.577482890784658e-13,0.999999999999643
2003-02-25,2,2,8.792232152966543e-34,3.2018907139546906e-11,0.9999999999679812
2003-02-26,2,2,7.635668361726222e-33,1.3935986879485116e-10,0.9999999998606404
2003-02-27,2,2,5.77677931210602e-33,1.760449389387953e-09,0.9999999982395504
2003-02-28,2,2,2.8435425776245823e-32,1.3767461619449583e-09,0.9999999986232542
2003-03-03,2,2,4.58008294087485e-30,3.830390255156497e-09,0.9999999961696098
2003-03-04,2,2,8.889821825924449e-29,8.641890703331519e-07,0.9999991358109298
2003-03-05,2,2,5.925953662277199e-28,1.5389692804827966e-05,0.9999846103071953
2003-03-06,2,2,4.364356254960654e-26,1.2552884628008867e-06,0.9999987447115376
2003-03-07,2,2,7.847519229825586e-25,8.465596982814956e-07,0.9999991534403017
2003-03-10,2,2,1.956714638235207e-23,1.6539733216776517e-09,0.999999998346027
2003-03-11,2,2,1.0149124284569116e-23,4.361467921134906e-14,0.9999999999999565
2003-03-12,2,2,5.827800544908141e-24,2.0359589843005394e-15,0.9999999999999982
2003-03-13,2,2,4.9767870364063404e-24,3.714224115789652e-17,1.0
2003-03-14,2,2,2.1291966346952257e-22,3.1277833383935557e-15,0.9999999999999964
2003-03-17,2,2,4.817958472102948e-21,1.003585143544097e-12,0.9999999999989964
2003-03-18,2,2,1.4927196904208698e-20,2.0727129629443007e-08,0.99999997927287
2003-03-19,2,2,3.715374206860993e-20,1.0308956162229168e-06,0.9999989691043842
2003-03-20,2,2,7.651648635521563e-20,0.00011299871618327741,0.9998870012838169
2003-03-21,2,2,1.9036621743555894e-19,0.00014366561985531837,0.9998563343801454
2003-03-24,2,2,4.942705065011608e-19,0.0006052215744611835,0.9993947784255394
2003-03-25,2,2,2.0853169697533747e-19,0.006297874957594147,0.9937021250424062
2003-03-26,2,2,9.29848499398384e-21,0.0003321466960142182,0.9996678533039863
2003-03-27,2,2,1.3757849161899245e-21,5.4007458688060726e-05,0.9999459925413123
2003-03-28,2,2,4.967411802198557e-22,1.3599442090196804e-05,0.9999864005579099
2003-03-31,2,2,9.016554958703407e-23,1.5255245571054597e-06,0.9999984744754437
2003-04-01,2,2,6.227775059069433e-23,4.604684288391092e-07,0.9999995395315716
2003-04-02,2,2,2.809378057565768e-24,4.5930475089407905e-09,0.9999999954069523
2003-04-03,2,2,8.669832239272707e-25,1.335769171980471e-10,0.9999999998664233
2003-04-04,2,2,1.6062306989601463e-25,1.1612987135980138e-11,0.9999999999883862
2003-04-07,2,2,9.81072453990367e-26,2.8784848174086748e-12,0.9999999999971223
2003-04-08,2,2,1.3395281837415819e-27,1.2477199622831637e-14,0.9999999999999876
