Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1996-12-13,0.7215659,-0.92259014,0.27015308,-0.07221665,-0.11355532,-0.121283114,0.73445696,-0.49412704,0.1326075,0.23568992,-0.6523295,-0.22175492,0.48930705,0.9122634,-0.7176433,0.30924127
1996-12-16,0.7528295,-0.9246638,0.3214835,-0.0806976,-0.09488588,-0.10569018,0.7164643,-0.51999956,0.14109884,0.20364651,-0.6398639,-0.2292607,0.47902045,0.9190974,-0.7384924,0.3142103
1996-12-17,0.7736888,-0.92822,0.3688211,-0.089756295,-0.078854814,-0.094577715,0.6872459,-0.5227693,0.15070802,0.16636094,-0.6218828,-0.2352226,0.46761805,0.91825235,-0.7592614,0.31356937
1996-12-18,0.7946507,-0.9294037,0.40334985,-0.105043545,-0.0368373,-0.09325744,0.67589945,-0.53675324,0.15345107,0.12459641,-0.62914187,-0.28782442,0.4614007,0.925968,-0.7629996,0.29936424
1996-12-19,0.8120183,-0.9320812,0.43016532,-0.120891176,0.0018959201,-0.08868573,0.6644368,-0.5482385,0.14387906,0.09006776,-0.63228965,-0.34855068,0.45914218,0.9347564,-0.75753134,0.2905223
1996-12-20,0.7920156,-0.9362488,0.43303835,-0.14089979,0.023039509,-0.0865919,0.6651888,-0.572302,0.115122035,0.06945954,-0.6303127,-0.40107664,0.4601162,0.9379015,-0.7509273,0.3049385
1996-12-23,0.7751306,-0.9367114,0.42558467,-0.1564194,0.034739774,-0.075777754,0.66246307,-0.5835502,0.097716406,0.055090178,-0.6254442,-0.42774105,0.456789,0.9358569,-0.75371677,0.31878185
1996-12-24,0.7688672,-0.93737084,0.41706938,-0.16676585,0.037391372,-0.069454655,0.6568075,-0.6005362,0.07566631,0.03848633,-0.6111294,-0.43025517,0.44508898,0.9391829,-0.7530085,0.34131718
1996-12-26,0.77282375,-0.9354354,0.39632452,-0.18984236,0.060585227,-0.077210434,0.6554931,-0.6169977,0.042113774,0.015471916,-0.6020613,-0.45164314,0.43175372,0.9463604,-0.74172866,0.34256402
1996-12-27,0.7517743,-0.93547153,0.3719059,-0.21915843,0.068953276,-0.06834409,0.66066134,-0.6144785,0.028569978,0.0077750357,-0.60445976,-0.47876716,0.429294,0.94389176,-0.74069655,0.3536869
1996-12-30,0.7266661,-0.93425125,0.3430599,-0.23511177,0.07460328,-0.058737885,0.6582353,-0.61394495,0.017307978,-0.0093711335,-0.6016546,-0.4774873,0.4195042,0.9403625,-0.74133486,0.37223136
1996-12-31,0.70798355,-0.93267995,0.30689198,-0.2562116,0.08707586,-0.05780499,0.6584024,-0.6099225,0.0030165715,-0.037309658,-0.59332836,-0.466127,0.4041098,0.93904364,-0.7326711,0.38124797
1997-01-02,0.6865855,-0.9292158,0.28723192,-0.270855,0.09187548,-0.039915454,0.65337497,-0.5929586,0.004395702,-0.06101506,-0.5747218,-0.44643927,0.38781428,0.93859184,-0.73148865,0.39687076
1997-01-03,0.679269,-0.92460406,0.26320726,-0.29179835,0.11041146,-0.029743066,0.66522676,-0.5779831,0.01684703,-0.08746894,-0.5671182,-0.43981513,0.37822306,0.9329531,-0.7301808,0.40490597
1997-01-06,0.6790556,-0.9221018,0.23688035,-0.31025994,0.17150125,-0.026987825,0.67905635,-0.55613613,0.038013194,-0.110766366,-0.5811163,-0.4714342,0.37624082,0.92716736,-0.7082107,0.3819616
1997-01-07,0.6569056,-0.92309546,0.21102887,-0.31698307,0.18158752,-0.0051330854,0.68995255,-0.54367584,0.05751413,-0.12746984,-0.57523346,-0.45881885,0.37104583,0.9221742,-0.7053435,0.41094196
1997-01-08,0.6440745,-0.91941845,0.1820574,-0.3198433,0.21307759,0.015560441,0.7070411,-0.5283216,0.090942875,-0.1431524,-0.584458,-0.4612792,0.36672854,0.91598755,-0.6936187,0.42438787
1997-01-09,0.64665705,-0.92069274,0.15269153,-0.31757084,0.21507251,0.036039513,0.7228659,-0.5149812,0.11205931,-0.16206154,-0.5735439,-0.43932626,0.35332432,0.9197446,-0.68136066,0.46308726
1997-01-10,0.6240408,-0.92046,0.13315625,-0.3274105,0.21549559,0.063189864,0.7409689,-0.5010065,0.1391464,-0.16811873,-0.5796906,-0.43988517,0.34909207,0.9148146,-0.68448144,0.49353296
1997-01-13,0.63327235,-0.91544497,0.11908198,-0.33397174,0.24314474,0.08451364,0.7595342,-0.48588476,0.17923763,-0.1733746,-0.59556663,-0.46488723,0.34927562,0.9108165,-0.6628886,0.49977753
1997-01-14,0.6216458,-0.91520447,0.09341427,-0.3357797,0.23826434,0.109650545,0.78469056,-0.48417205,0.22046883,-0.18251564,-0.6080813,-0.4649049,0.3444319,0.8994991,-0.65613186,0.5520489
1997-01-15,0.60613334,-0.91513467,0.07131455,-0.33284733,0.2528971,0.13281025,0.8042719,-0.47718358,0.26484713,-0.18157187,-0.63035244,-0.48059523,0.33806595,0.89122564,-0.63432086,0.5757168
1997-01-16,0.5970209,-0.91485703,0.045338567,-0.32751125,0.24408051,0.15722702,0.8315342,-0.48569274,0.30000317,-0.17881411,-0.6443859,-0.48300895,0.32939202,0.8902123,-0.6142834,0.63558036
1997-01-17,0.590947,-0.9155898,0.04350227,-0.3202699,0.2542521,0.16657959,0.84003854,-0.49676722,0.3285616,-0.17506877,-0.64629114,-0.48311883,0.32554182,0.881074,-0.60822153,0.66120887
1997-01-20,0.6009581,-0.9149936,0.048961274,-0.30466303,0.278254,0.16978402,0.8460017,-0.5105818,0.35583612,-0.17012286,-0.6516488,-0.49677697,0.32338798,0.8774665,-0.5861335,0.6602699
1997-01-21,0.63603,-0.9127064,0.077444084,-0.28110954,0.28794396,0.18119712,0.847891,-0.53626144,0.37289202,-0.16933633,-0.64629936,-0.48128548,0.32362714,0.89178705,-0.5828248,0.6773762
1997-01-22,0.64973307,-0.91452307,0.10717282,-0.27119505,0.31194293,0.19172841,0.8447378,-0.5564726,0.38878626,-0.15871426,-0.64965725,-0.50151664,0.32892713,0.89109576,-0.5724076,0.6737592
1997-01-23,0.6607164,-0.9124567,0.12652315,-0.2560477,0.32130763,0.21160172,0.8461006,-0.5822346,0.404258,-0.1479416,-0.65508914,-0.5152676,0.32566726,0.891412,-0.55353856,0.68948567
1997-01-24,0.63637346,-0.924483,0.13515502,-0.2410903,0.3137141,0.22955042,0.8442023,-0.59170055,0.3996265,-0.12996295,-0.6491826,-0.523823,0.3200707,0.8937505,-0.5510126,0.71581995
1997-01-27,0.62037164,-0.92958117,0.1421405,-0.2337605,0.3094547,0.23718013,0.8389705,-0.5883859,0.3907139,-0.11342029,-0.6299985,-0.53758115,0.31936964,0.89976454,-0.5466377,0.7230596
1997-01-28,0.60497123,-0.93222624,0.15706117,-0.22442436,0.3028959,0.2362856,0.82602555,-0.58106846,0.37589237,-0.10434747,-0.60819936,-0.5467813,0.32313287,0.9031557,-0.5568714,0.72152424
1997-01-29,0.59097105,-0.93119705,0.1689186,-0.21380071,0.29179233,0.2395631,0.81710714,-0.576547,0.3660479,-0.09868957,-0.59477836,-0.55183554,0.3260041,0.906739,-0.56717587,0.72598636
1997-01-30,0.55670065,-0.93793094,0.15131119,-0.21477924,0.2683205,0.2316119,0.8171852,-0.56709385,0.34495732,-0.08028246,-0.6086169,-0.58290005,0.3398473,0.9053247,-0.56542665,0.72561276
1997-01-31,0.5220155,-0.93753266,0.124977104,-0.21214084,0.24119692,0.22243625,0.8142545,-0.5633729,0.30949256,-0.0526703,-0.62724227,-0.6119086,0.3483178,0.9102039,-0.55617505,0.7313521
1997-02-03,0.5157615,-0.9362763,0.09897037,-0.20631948,0.20583968,0.21883717,0.81264126,-0.54623044,0.2833121,-0.02879811,-0.6330389,-0.62208813,0.35128865,0.91594404,-0.54350054,0.7374116
1997-02-04,0.49633595,-0.9338151,0.056708768,-0.20648943,0.16930485,0.22550568,0.82034814,-0.51787084,0.27005726,-0.0055600386,-0.6427227,-0.63502014,0.3565552,0.9167305,-0.51930887,0.7465643
1997-02-05,0.49036393,-0.930982,0.012726434,-0.21009004,0.13586192,0.22753456,0.83036304,-0.485235,0.2613527,0.020052062,-0.6489023,-0.64655334,0.36338735,0.9183563,-0.48826173,0.7509741
1997-02-06,0.46788862,-0.92392004,-0.010449924,-0.19954033,0.09793146,0.24576236,0.83705777,-0.45275897,0.2713165,0.037038326,-0.64584035,-0.6415897,0.3655651,0.91542506,-0.4796831,0.76627547
1997-02-07,0.50620675,-0.9165425,-0.036722686,-0.18539688,0.08013021,0.25982776,0.8464127,-0.4118187,0.29921472,0.04053822,-0.647896,-0.6490855,0.37140632,0.9123324,-0.43660998,0.7492954
1997-02-10,0.5323812,-0.9127231,-0.0655964,-0.17725724,0.07033634,0.2655969,0.8540364,-0.37324396,0.32520434,0.048471697,-0.662301,-0.6667653,0.38242146,0.9078641,-0.39359277,0.72989047
1997-02-11,0.51094073,-0.91367817,-0.08439919,-0.16267432,0.030816542,0.27630585,0.86096805,-0.35114452,0.3451822,0.06176814,-0.6618693,-0.6600637,0.3858757,0.8994111,-0.3970163,0.7449051
1997-02-12,0.5485101,-0.90771174,-0.09649787,-0.15083574,0.013052688,0.28431085,0.86991644,-0.32587913,0.36646956,0.070879154,-0.6665558,-0.6535676,0.391962,0.90473783,-0.36556876,0.730823
1997-02-13,0.54040617,-0.90864384,-0.10657267,-0.144719,-0.0027070995,0.28244472,0.8769711,-0.3125038,0.3741088,0.08905813,-0.67997444,-0.66627866,0.40779656,0.9020493,-0.35028982,0.7308239
1997-02-14,0.53334713,-0.9091766,-0.113366775,-0.12649,-0.02385914,0.28541514,0.8798806,-0.3033083,0.3766783,0.10896514,-0.6907693,-0.6728957,0.42024565,0.8992681,-0.3360261,0.72240126
1997-02-18,0.54799634,-0.9116504,-0.12685125,-0.11142886,-0.055757634,0.28226107,0.88217753,-0.29776675,0.36638188,0.12984617,-0.6942994,-0.67725027,0.42754692,0.9032445,-0.32234928,0.71457624
1997-02-19,0.52610344,-0.9117843,-0.13089788,-0.098961554,-0.07970299,0.28279263,0.88555706,-0.29164338,0.35986182,0.15284579,-0.6975277,-0.6727965,0.44032162,0.9012394,-0.3203103,0.7140164
1997-02-20,0.5200789,-0.9141413,-0.13330154,-0.08353824,-0.10808412,0.27599177,0.8878846,-0.28603032,0.34751981,0.17124498,-0.68818307,-0.66559625,0.44748825,0.90289015,-0.3241776,0.7108304
1997-02-21,0.5230417,-0.914183,-0.12429417,-0.06373071,-0.123250164,0.26700145,0.8847537,-0.27152327,0.35032862,0.1736065,-0.66726726,-0.6584017,0.4550148,0.9000886,-0.33142936,0.68644464
1997-02-24,0.5467594,-0.9089105,-0.09094045,-0.04547487,-0.10286381,0.2575229,0.87634087,-0.26064563,0.37959203,0.15775956,-0.65995306,-0.65158784,0.46784934,0.88188726,-0.33247906,0.63148695
1997-02-25,0.55117023,-0.90541536,-0.043992326,-0.01918804,-0.07856282,0.25503132,0.86950713,-0.27135798,0.4124308,0.14036047,-0.66351056,-0.63562524,0.4797848,0.86600167,-0.33844692,0.58321995
1997-02-26,0.5537081,-0.90444976,-0.00015729805,0.0075904545,-0.060219347,0.2609348,0.87095684,-0.29735413,0.44681,0.12750715,-0.6602131,-0.6043323,0.489816,0.8576235,-0.3517381,0.5705021
1997-02-27,0.55444235,-0.9087999,0.043065965,0.032663897,-0.048581544,0.26608127,0.86840045,-0.31852776,0.4665634,0.109504096,-0.6490767,-0.5737695,0.49414086,0.8499068,-0.37515944,0.55162936
1997-02-28,0.5874615,-0.91073805,0.08790399,0.054621853,-0.01668655,0.26786742,0.8614201,-0.32876956,0.48581252,0.08197898,-0.6264361,-0.54713655,0.4955013,0.85070235,-0.39088616,0.5219629
1997-03-03,0.64031243,-0.91310537,0.13724004,0.06912481,0.02212582,0.26739636,0.85611874,-0.3412101,0.50044453,0.05108965,-0.60141355,-0.52337587,0.4965415,0.8565623,-0.40928587,0.49152574
1997-03-04,0.6623275,-0.9163305,0.18406181,0.07983283,0.060615085,0.26981574,0.8511323,-0.36025316,0.50426865,0.018500797,-0.5902033,-0.5131035,0.50041246,0.86076564,-0.42912582,0.46516252
1997-03-05,0.6883051,-0.9206326,0.2237825,0.084575415,0.108095415,0.26544935,0.8403981,-0.37291843,0.5064963,-0.015107961,-0.57371926,-0.50586414,0.50493634,0.86354256,-0.45188782,0.44262925
1997-03-06,0.6975716,-0.92261916,0.25498107,0.08524021,0.17502251,0.26094303,0.82609725,-0.38866255,0.50427914,-0.0489779,-0.56895775,-0.51407295,0.5113626,0.86146027,-0.46163112,0.41126525
1997-03-07,0.68175477,-0.9275231,0.26252905,0.08562629,0.18953809,0.26264542,0.81922185,-0.4092578,0.5062713,-0.07669573,-0.555442,-0.48205635,0.5161632,0.84928125,-0.50341177,0.43199232
1997-03-10,0.6916447,-0.9270587,0.2631131,0.07056517,0.2413096,0.25873995,0.8129151,-0.4151061,0.50877744,-0.102372944,-0.564819,-0.48783663,0.5207286,0.8480983,-0.50663453,0.41999573
1997-03-11,0.699613,-0.9283768,0.2590177,0.06065733,0.27174076,0.25795552,0.80745274,-0.4230939,0.515147,-0.12478563,-0.56491196,-0.48380208,0.52242047,0.8444868,-0.51446843,0.43020603
1997-03-12,0.6951058,-0.9303827,0.2468046,0.052248795,0.28342596,0.2618659,0.8079945,-0.43558678,0.518231,-0.14418936,-0.56635445,-0.4721496,0.5213566,0.84337306,-0.52828974,0.45900476
1997-03-13,0.6990012,-0.9335853,0.23195373,0.043542836,0.29371852,0.25759685,0.8070916,-0.43887067,0.5141553,-0.16159858,-0.55889,-0.4633665,0.5152998,0.84974295,-0.53633183,0.4829581
1997-03-14,0.7328366,-0.93156624,0.22048679,0.032772273,0.30304065,0.26179707,0.8050539,-0.4367748,0.5084181,-0.1823615,-0.53820455,-0.46064243,0.49633804,0.87623155,-0.5285165,0.5057013
1997-03-17,0.74211603,-0.93132603,0.19996518,0.018776681,0.31051132,0.26860583,0.8008406,-0.42342517,0.5030207,-0.20303094,-0.5256586,-0.47068432,0.48638386,0.8854909,-0.5287335,0.52471673
1997-03-18,0.72164214,-0.9312478,0.18142393,0.010468576,0.29964218,0.28180566,0.7952548,-0.41057387,0.5006353,-0.2203023,-0.5192612,-0.4639163,0.47965756,0.88583106,-0.549132,0.55829436
1997-03-19,0.73386604,-0.93085456,0.16459419,-0.005890415,0.30017713,0.2826656,0.7923074,-0.38939232,0.49922186,-0.23966067,-0.50724894,-0.46665958,0.46705788,0.89430076,-0.5495027,0.571341
1997-03-20,0.7296012,-0.93049884,0.14466728,-0.01961222,0.29649803,0.28506386,0.79113764,-0.3677236,0.49839234,-0.26002938,-0.5032947,-0.46884388,0.45654544,0.8989648,-0.5586289,0.5875871
1997-03-21,0.7321747,-0.92921746,0.13179733,-0.045379642,0.3034824,0.27926078,0.7915755,-0.35389292,0.4904304,-0.27483618,-0.5084685,-0.48254856,0.45357218,0.90680087,-0.563055,0.59530205
1997-03-24,0.7445054,-0.9277151,0.116060115,-0.062422033,0.32882318,0.27259535,0.7860542,-0.3361573,0.47796914,-0.28576478,-0.520166,-0.5125354,0.44958428,0.91200835,-0.5486674,0.57796615
1997-03-25,0.73585296,-0.9279271,0.09591655,-0.074787304,0.3203107,0.2730915,0.78221774,-0.32937393,0.4690782,-0.30084574,-0.52238864,-0.5122958,0.44119897,0.91471475,-0.5521134,0.59336126
1997-03-26,0.74262774,-0.9272835,0.072504394,-0.10042869,0.33157745,0.26611978,0.7831285,-0.3166278,0.4565536,-0.30398917,-0.5270673,-0.52728695,0.43538702,0.92209053,-0.53869605,0.58864105
1997-03-27,0.7414361,-0.9245989,0.0445119,-0.11508718,0.33985105,0.26680318,0.7823926,-0.306547,0.44143444,-0.30874115,-0.53902453,-0.540668,0.4299781,0.92523205,-0.52634656,0.58705485
1997-03-31,0.7124084,-0.9205412,0.02720208,-0.11925448,0.30888337,0.28620654,0.7802055,-0.32757658,0.42890012,-0.3198401,-0.5297857,-0.509948,0.41368306,0.93237627,-0.5402972,0.6429026
1997-04-01,0.6946616,-0.9173235,0.026278239,-0.1281989,0.3092577,0.3061245,0.76985484,-0.32204747,0.41870502,-0.32262617,-0.508854,-0.5001314,0.3947927,0.9318533,-0.5455274,0.6478882
1997-04-02,0.7195725,-0.9112781,0.031341776,-0.14311954,0.3454492,0.3166382,0.7659101,-0.2996761,0.41463596,-0.3267443,-0.50121653,-0.52139884,0.38235724,0.9343645,-0.51440156,0.6214885
1997-04-03,0.712391,-0.9121648,0.034341734,-0.15318848,0.35914862,0.32130006,0.7583146,-0.29137605,0.41109022,-0.33252612,-0.4853096,-0.5284985,0.3666327,0.93408877,-0.50476986,0.6171583
1997-04-04,0.72536355,-0.90757734,0.046223998,-0.16029543,0.37187374,0.33296236,0.75244397,-0.2799489,0.40597653,-0.3464492,-0.47545806,-0.5260395,0.34660405,0.9414722,-0.48637712,0.60437006
1997-04-07,0.73522633,-0.9031629,0.063746914,-0.17156771,0.42013925,0.33920634,0.73979115,-0.26712027,0.39484176,-0.33659905,-0.47991112,-0.5629024,0.34029245,0.94094974,-0.44984335,0.55595875
1997-04-08,0.7366501,-0.9009728,0.086569935,-0.16917059,0.44191653,0.3469342,0.7229614,-0.2824168,0.37586144,-0.33578083,-0.47035724,-0.5776497,0.32744092,0.9426713,-0.4214282,0.52729994
1997-04-09,0.73175293,-0.89823145,0.1158322,-0.16725689,0.45368773,0.35992652,0.7030761,-0.31103045,0.35232154,-0.33744788,-0.46086365,-0.57551366,0.31175792,0.9453997,-0.40478563,0.50567925
1997-04-10,0.7175903,-0.8993265,0.13968407,-0.16993399,0.46256217,0.36902532,0.68390507,-0.33702728,0.32485396,-0.33236015,-0.45198786,-0.57827187,0.29654887,0.9480379,-0.38944155,0.4885917
1997-04-11,0.69642025,-0.8952905,0.16634926,-0.1736792,0.46210712,0.38514644,0.665777,-0.36999258,0.30045068,-0.33062595,-0.44483063,-0.5751099,0.28363684,0.94744843,-0.38081548,0.47954813
1997-04-14,0.68240833,-0.88650537,0.20804335,-0.17347912,0.46240097,0.4037333,0.64602315,-0.41661474,0.26646224,-0.32494077,-0.42405272,-0.5686571,0.26448268,0.9559637,-0.36384046,0.4842816
1997-04-15,0.6848007,-0.8830328,0.25012246,-0.18338479,0.48444006,0.42239153,0.6237544,-0.44433686,0.23250203,-0.3101304,-0.41549402,-0.5951063,0.25077382,0.95481706,-0.3320867,0.4470493
1997-04-16,0.67717946,-0.88103265,0.28136885,-0.19503424,0.51222503,0.43177903,0.60468924,-0.48055336,0.20620112,-0.291049,-0.406127,-0.63296694,0.23549132,0.9475268,-0.29838118,0.40652707
1997-04-17,0.653803,-0.87597424,0.30517304,-0.20193267,0.530468,0.45024118,0.59426916,-0.5316279,0.18514533,-0.27805856,-0.40045804,-0.65271145,0.22156079,0.9412774,-0.26473066,0.38105515
1997-04-18,0.60788924,-0.873121,0.32422644,-0.2046144,0.52142316,0.46910006,0.58410436,-0.59396535,0.16084388,-0.27621558,-0.38835478,-0.64933133,0.20184584,0.936148,-0.24319515,0.3855436
1997-04-21,0.5768896,-0.86644316,0.3392777,-0.21164641,0.53209186,0.49413958,0.58699083,-0.63056475,0.1554958,-0.26622128,-0.38504407,-0.65344536,0.18595551,0.9310676,-0.2050597,0.3779028
1997-04-22,0.5276953,-0.86619824,0.35369027,-0.21405041,0.52416074,0.50576454,0.5839199,-0.6563809,0.14176893,-0.26462445,-0.3709859,-0.6552021,0.16198733,0.9248116,-0.1766555,0.3764434
1997-04-23,0.50499445,-0.8631358,0.355384,-0.22599263,0.5421174,0.5166294,0.59777015,-0.6698729,0.13850088,-0.2497348,-0.36477908,-0.6778709,0.14490005,0.91952187,-0.13019323,0.35298276
1997-04-24,0.45592132,-0.8609147,0.35075504,-0.2276422,0.53478175,0.5237131,0.61138517,-0.67939633,0.13995017,-0.25126243,-0.35293764,-0.68052924,0.12609138,0.9144857,-0.10123801,0.36684862
1997-04-25,0.4301618,-0.8572789,0.34239218,-0.22949223,0.5363997,0.5320534,0.62783986,-0.67761165,0.14872144,-0.24931449,-0.34475037,-0.68707067,0.105676904,0.91187304,-0.06577346,0.3662085
1997-04-28,0.4045417,-0.8505059,0.32949162,-0.23553629,0.5244005,0.5429878,0.6525061,-0.6825751,0.16431512,-0.25725317,-0.34523457,-0.6848454,0.09338485,0.9041273,-0.04375115,0.38637882
1997-04-29,0.36426413,-0.84474,0.30274844,-0.24820635,0.49363464,0.55444914,0.6925076,-0.70640063,0.16311356,-0.25274843,-0.35605118,-0.6739109,0.08834568,0.90683734,-0.018544113,0.44477445
1997-04-30,0.33215588,-0.8538406,0.2543027,-0.269568,0.50459737,0.53502697,0.7255701,-0.7150698,0.1495144,-0.20028915,-0.3695927,-0.7196696,0.08756673,0.8973151,0.005791272,0.46690518
1997-05-01,0.2800317,-0.85042155,0.20616207,-0.27105114,0.47593936,0.5297007,0.76110405,-0.7366822,0.13144019,-0.16827023,-0.37477002,-0.71738034,0.08153912,0.89625967,0.025139062,0.5430193
1997-05-02,0.2506779,-0.8505935,0.16175419,-0.26847157,0.4661178,0.5185431,0.78477967,-0.741947,0.121163584,-0.124388926,-0.37946954,-0.7277524,0.07257821,0.8928968,0.04531493,0.5839582
1997-05-05,0.26186845,-0.8467936,0.10289104,-0.25938618,0.48236743,0.5039179,0.79645085,-0.7381775,0.12848301,-0.079858065,-0.3918563,-0.74509436,0.06616035,0.88261515,0.073968604,0.5715149
1997-05-06,0.18199475,-0.8524404,0.057003744,-0.23230891,0.44686964,0.4900497,0.8123816,-0.7404177,0.1187725,-0.053759005,-0.3967063,-0.7510369,0.05268359,0.86159647,0.0765426,0.65985215
1997-05-07,0.14856844,-0.85140455,0.012317493,-0.21083188,0.4350262,0.4806929,0.8305347,-0.73061985,0.12906148,-0.021747094,-0.39413092,-0.74991125,0.04345661,0.8555672,0.08979998,0.69227237
1997-05-08,0.12737417,-0.84670615,-0.01989282,-0.1802738,0.42872357,0.4673695,0.83710253,-0.7024081,0.15740459,-0.0027367475,-0.38936487,-0.75402266,0.03199384,0.83758825,0.10454122,0.7002617
1997-05-09,0.1150302,-0.83989906,-0.045712687,-0.14877981,0.42199066,0.4536777,0.8486403,-0.68422717,0.18997796,0.017506067,-0.38859293,-0.74399656,0.025459306,0.82625806,0.12260824,0.7153894
1997-05-12,0.09122818,-0.8554649,-0.09000993,-0.12751183,0.41551018,0.41652086,0.859096,-0.63437647,0.25186306,0.029035827,-0.41441554,-0.7556037,0.037048522,0.7553077,0.123894,0.6984084
1997-05-13,0.071550265,-0.8569629,-0.123975225,-0.09295133,0.39403167,0.37424108,0.87021154,-0.6014485,0.2982319,0.048822198,-0.43277106,-0.742491,0.046638425,0.7407763,0.11381647,0.71003747
1997-05-14,0.06945729,-0.86189353,-0.15513827,-0.052331183,0.36739868,0.3315174,0.8802704,-0.5704052,0.32812855,0.06562894,-0.43529758,-0.72544044,0.050438143,0.74107003,0.09312121,0.7222525
1997-05-15,0.07511611,-0.8660817,-0.18207012,-0.02238664,0.342974,0.2872662,0.89083683,-0.5403629,0.3544178,0.083778575,-0.4369271,-0.7078385,0.05531963,0.7409756,0.07338685,0.734739
1997-05-16,0.094092585,-0.86667943,-0.20166074,0.011797211,0.34207952,0.24461491,0.8901857,-0.5037919,0.39269754,0.09133888,-0.45003617,-0.69976974,0.06807636,0.7228642,0.062056947,0.717398
1997-05-19,0.091128916,-0.8687009,-0.20284735,0.047894515,0.31192872,0.21610737,0.888422,-0.46860525,0.42038715,0.09970188,-0.44431016,-0.6696358,0.067087136,0.7058114,0.021298533,0.7282417
1997-05-20,0.101577446,-0.867791,-0.19419529,0.07512563,0.30073613,0.18673807,0.89261127,-0.43925664,0.45905834,0.10386843,-0.45045662,-0.6407369,0.08038042,0.68284816,-3.0945317e-05,0.7292484
1997-05-21,0.16984567,-0.86768335,-0.20038454,0.095915236,0.32213715,0.14211078,0.8925462,-0.41098386,0.49500906,0.10047165,-0.45820236,-0.6325104,0.102804765,0.68746036,-0.005211894,0.7060452
1997-05-22,0.18571037,-0.87697303,-0.20530005,0.12108337,0.31074002,0.10694314,0.89747375,-0.39453804,0.51555806,0.11492626,-0.4637606,-0.61147076,0.1143058,0.67873085,-0.03188222,0.7253307
1997-05-23,0.20764256,-0.8856282,-0.21594343,0.14613426,0.3060496,0.06717808,0.9044452,-0.37737504,0.52112883,0.13496001,-0.46721038,-0.5931988,0.13229638,0.6850885,-0.053526465,0.73903805
1997-05-27,0.20694031,-0.89082974,-0.2149289,0.17555091,0.30591682,0.03656533,0.90484333,-0.36036664,0.52725875,0.15512247,-0.47740713,-0.57835144,0.16241524,0.6709888,-0.07628818,0.74881345
1997-05-28,0.20410532,-0.898179,-0.20330267,0.20749575,0.27169973,0.022887856,0.90448666,-0.36110365,0.53571784,0.17726621,-0.47527263,-0.5391763,0.18334281,0.6480065,-0.13013087,0.775196
1997-05-29,0.2674379,-0.8996617,-0.17986754,0.2207158,0.25083292,0.011681089,0.9013304,-0.3383617,0.5439231,0.18961743,-0.47742686,-0.5043004,0.21139437,0.66035134,-0.16385405,0.7606283
1997-05-30,0.31708816,-0.9062687,-0.16395311,0.22945741,0.23885977,-0.0068821996,0.901174,-0.3247289,0.547261,0.1950457,-0.48028016,-0.49064246,0.24204522,0.6826977,-0.19903554,0.7627449
1997-06-02,0.33087277,-0.91132593,-0.13825718,0.23642889,0.23001505,-0.016761247,0.90117127,-0.32063693,0.55022585,0.20217676,-0.48708665,-0.47175512,0.27444074,0.6963675,-0.24350435,0.7713027
1997-06-03,0.35796586,-0.9184788,-0.11144092,0.23824199,0.19051078,-0.019053297,0.9068174,-0.32843703,0.5467389,0.22066793,-0.47653407,-0.42900133,0.29628548,0.73167646,-0.31272876,0.8041577
1997-06-04,0.45106685,-0.91783565,-0.06018709,0.22418173,0.19665454,-0.027817113,0.89981043,-0.31299978,0.54142445,0.2129744,-0.4780006,-0.4245021,0.3260209,0.77201474,-0.34759173,0.77756375
1997-06-05,0.49238634,-0.92406297,-0.014838357,0.22095144,0.17812707,-0.023643572,0.8940123,-0.3108328,0.5372885,0.20931861,-0.491976,-0.43062258,0.35529554,0.80073714,-0.3959646,0.7764121
1997-06-06,0.50224984,-0.93052137,0.014060407,0.21430558,0.14945173,-0.026858278,0.8961065,-0.31573507,0.5293433,0.21679105,-0.5046037,-0.43150565,0.38913333,0.8243787,-0.44867593,0.7966934
1997-06-09,0.52606386,-0.9346536,0.037466276,0.21013515,0.15735793,-0.04194287,0.8874698,-0.3129475,0.5180675,0.19954203,-0.52942437,-0.46817935,0.42515883,0.83327156,-0.47314042,0.77376086
1997-06-10,0.52888703,-0.9392012,0.0561834,0.21146996,0.14368033,-0.041915,0.8816693,-0.32665372,0.51034546,0.194212,-0.53969145,-0.45865956,0.4481895,0.84295213,-0.51901394,0.7797157
1997-06-11,0.5774711,-0.9376531,0.07781086,0.20647876,0.15519866,-0.047755834,0.8742524,-0.33632043,0.5100116,0.17282696,-0.5409466,-0.4439363,0.45996538,0.85313123,-0.545554,0.77214086
1997-06-12,0.594334,-0.9376271,0.092379235,0.20466587,0.15227571,-0.037294295,0.87243295,-0.3548429,0.51003075,0.1564432,-0.5584624,-0.4395763,0.47004834,0.8580224,-0.5702545,0.775832
1997-06-13,0.58389324,-0.94062287,0.09627569,0.20546526,0.16869493,-0.031032745,0.8661324,-0.36115202,0.5129593,0.12873119,-0.5761869,-0.44650295,0.48329255,0.84811956,-0.58630764,0.7606243
1997-06-16,0.5711747,-0.9426127,0.09611959,0.20697674,0.16623072,-0.014415771,0.86239046,-0.37390953,0.51778424,0.109414205,-0.58420324,-0.4264227,0.49102613,0.8407721,-0.6123806,0.76527256
